track_name,genre,artist_name,track_id,year,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
My Way,R&B,Ella Mai,3x4Zx0rPoW6kErSDK8SSnW,2017,60,0.0994,0.812,191981,0.46,0,F,0.114,-6.316,Major,0.173,100.042,44655,0.193
Mercy,R&B,Duffy,78twQ5XCFJMTE37ZSU0gsj,2017,60,0.289,0.792,219920,0.85,0.00012,C,0.132,-3.621,Major,0.0329,129.906,44655,0.965
Angel,R&B,Fifth Harmony,3YB3dT8zhaBxDTXlggRqh6,2017,60,0.00339,0.738,189440,0.525,0,C#,0.351,-6.298,Minor,0.0371,124.008,44655,0.13
First Time,Indie,Timeflies,737fbbX3NFJcWz0hHqRAgN,2017,60,0.334,0.703,202092,0.525,0,D#,0.36,-10.515,Major,0.166,95.915,44655,0.491
Mercy,Pop,Duffy,78twQ5XCFJMTE37ZSU0gsj,2017,60,0.289,0.792,219920,0.85,0.00012,C,0.132,-3.621,Major,0.0329,129.906,44655,0.965
First Time,Pop,Timeflies,737fbbX3NFJcWz0hHqRAgN,2017,60,0.334,0.703,202092,0.525,0,D#,0.36,-10.515,Major,0.166,95.915,44655,0.491
First Time,Rap,Timeflies,737fbbX3NFJcWz0hHqRAgN,2017,60,0.334,0.703,202092,0.525,0,D#,0.36,-10.515,Major,0.166,95.915,44655,0.491
Mercy,Soul,Duffy,78twQ5XCFJMTE37ZSU0gsj,2017,60,0.289,0.792,219920,0.85,0.00012,C,0.132,-3.621,Major,0.0329,129.906,44655,0.965
Stay,Country,Sugarland,0jn2XqaHliEpWd04ZykIHy,2017,60,0.774,0.549,284427,0.284,0,E,0.105,-8.383,Major,0.0388,135.632,44655,0.389
Angel,Rock,Aerosmith,3kfXUGIdBNpyr2gBvU3Guj,2017,60,0.296,0.255,308872,0.822,0,D#,0.106,-3.547,Major,0.0389,171.46,44655,0.409
Mercy,Rock,Duffy,78twQ5XCFJMTE37ZSU0gsj,2017,60,0.289,0.792,219920,0.85,0.00012,C,0.132,-3.621,Major,0.0329,129.906,44655,0.965
Closer,Dance,Ne-Yo,2XbfY2O2v3xwedUJ0J2kkr,2017,59,0.028,0.711,234360,0.753,2.96E-05,E,0.152,-6.461,Minor,0.0766,126.051,44655,0.588
Mercy,Dance,Duffy,78twQ5XCFJMTE37ZSU0gsj,2017,59,0.289,0.792,219920,0.85,0.00012,C,0.132,-3.621,Major,0.0329,129.906,44655,0.965
Closer,R&B,Ne-Yo,2XbfY2O2v3xwedUJ0J2kkr,2017,59,0.028,0.711,234360,0.753,2.96E-05,E,0.152,-6.461,Minor,0.0766,126.051,44655,0.588
love,R&B,DEAN,6wcRv0UBvEH9NCIA3IVyQs,2017,59,0.00125,0.582,258227,0.67,0.000669,B,0.105,-6.69,Major,0.0483,109.993,44655,0.37
Closer,Pop,Ne-Yo,2XbfY2O2v3xwedUJ0J2kkr,2017,59,0.028,0.711,234360,0.753,2.96E-05,E,0.152,-6.461,Minor,0.0766,126.051,44655,0.588
Closer,Rap,Ne-Yo,2XbfY2O2v3xwedUJ0J2kkr,2017,59,0.028,0.711,234360,0.753,2.96E-05,E,0.152,-6.461,Minor,0.0766,126.051,44655,0.588
My Way,Folk,Tom Walker,5e3vokINVx2oxBaEDPvhig,2017,58,0.0184,0.59,236249,0.682,0,G#,0.354,-5.646,Major,0.0483,75.004,44655,0.264
Paris,R&B,Nakala,0r0K2zyk5vwNWvWcaRxHpE,2017,58,0.343,0.676,202031,0.465,0,B,0.0711,-12.193,Minor,0.0773,127.911,44655,0.362
My Way,Indie,Tom Walker,5e3vokINVx2oxBaEDPvhig,2017,58,0.0184,0.59,236249,0.682,0,G#,0.354,-5.646,Major,0.0483,75.004,44655,0.264
Paris,Children’s Music,Nakala,0r0K2zyk5vwNWvWcaRxHpE,2017,58,0.343,0.676,202031,0.465,0,B,0.0711,-12.193,Minor,0.0773,127.911,44655,0.362
Stay,Rap,Iamjakehill,1GXuVOHHqIUKgfL9szuGTs,2017,58,0.811,0.728,185091,0.668,0,D,0.117,-8.386,Minor,0.143,82.967,44655,0.857
Paris,Indie,Nakala,0r0K2zyk5vwNWvWcaRxHpE,2017,58,0.343,0.676,202031,0.465,0,B,0.0711,-12.193,Minor,0.0773,127.911,44655,0.362
Paris,Soul,Nakala,0r0K2zyk5vwNWvWcaRxHpE,2017,58,0.343,0.676,202031,0.465,0,B,0.0711,-12.193,Minor,0.0773,127.911,44655,0.362
My Way,Rock,Tom Walker,5e3vokINVx2oxBaEDPvhig,2017,58,0.0184,0.59,236249,0.682,0,G#,0.354,-5.646,Major,0.0483,75.004,44655,0.264
Malibu,Alternative,Hole,5bVOX6eyHsML2sB4aMlZEi,2017,57,0.000833,0.528,230040,0.904,0,D,0.174,-5.854,Major,0.0343,122.371,44655,0.678
Rich Boy,Dance,Galantis,0K7Dd9DP6fvOl0mrlX0aUa,2017,57,0.0706,0.738,183784,0.901,0.0139,C#,0.0753,-2.212,Major,0.0452,109.987,44655,0.646
Remember I Told You,Dance,Nick Jonas,5T9G49pXWTV7SHMSksvfL4,2017,57,0.145,0.651,201827,0.54,4.99E-06,C#,0.0371,-5.739,Major,0.274,112.861,44655,0.801
Mercy,Electronic,Lookas,2XDq0KdcfUFbeqGYfw7bx8,2017,57,0.00606,0.59,195789,0.891,0.0785,F,0.176,-4.763,Minor,0.0791,152.023,44655,0.571
Stay,Folk,Cat Power,2ilo3w0stilJKeQZS61FeN,2017,57,0.976,0.308,238176,0.155,0.000137,C,0.093,-15.345,Major,0.0599,188.786,44654,0.347
Closer,R&B,Yo Trane,7fJm6BeUz3Qvd97jbTL99K,2017,57,0.656,0.518,240148,0.45,1.41E-06,G#,0.0828,-11.284,Major,0.0622,100.937,44655,0.151
Remember I Told You,R&B,Nick Jonas,5T9G49pXWTV7SHMSksvfL4,2017,57,0.145,0.651,201827,0.54,4.99E-06,C#,0.0371,-5.739,Major,0.274,112.861,44655,0.801
Paris,Children’s Music,The 1975,59RNdFA4oFNIvTIvaBxqgQ,2017,57,0.511,0.789,293067,0.668,0.00217,G#,0.0659,-6.568,Major,0.0357,117.007,44655,0.832
Tired,Children’s Music,Stone Sour,1q9ru9Wx2Q9Ez8irkGcyFa,2017,57,0.000606,0.312,251840,0.934,6.76E-05,D#,0.115,-3.793,Minor,0.0683,201.991,44655,0.471
Stay,Indie,Cat Power,2ilo3w0stilJKeQZS61FeN,2017,57,0.976,0.308,238176,0.155,0.000137,C,0.093,-15.345,Major,0.0599,188.786,44654,0.347
Paris,Pop,The 1975,59RNdFA4oFNIvTIvaBxqgQ,2017,57,0.511,0.789,293067,0.668,0.00217,G#,0.0659,-6.568,Major,0.0357,117.007,44655,0.832
First Time,Pop,Jonas Brothers,3lnazGEwt51tylU7xoOFRm,2017,57,0.000824,0.62,228453,0.648,0.00396,B,0.103,-5.444,Major,0.0333,126.285,44655,0.251
Tired,Rock,Stone Sour,1q9ru9Wx2Q9Ez8irkGcyFa,2017,57,0.000606,0.312,251840,0.934,6.76E-05,D#,0.115,-3.793,Minor,0.0683,201.991,44655,0.471
Closer,Soul,Yo Trane,7fJm6BeUz3Qvd97jbTL99K,2017,57,0.656,0.518,240148,0.45,1.41E-06,G#,0.0828,-11.284,Major,0.0622,100.937,44655,0.151
Paris,Rock,The 1975,59RNdFA4oFNIvTIvaBxqgQ,2017,57,0.511,0.789,293067,0.668,0.00217,G#,0.0659,-6.568,Major,0.0357,117.007,44655,0.832
The Cure,Rock,Unspoken,39rJM0PvYhYheKdoPj7mSs,2017,57,0.000695,0.614,209107,0.796,1.63E-06,C#,0.066,-4.918,Major,0.0417,93.936,44655,0.556
First Time,Dance,Jonas Brothers,3lnazGEwt51tylU7xoOFRm,2017,56,0.000824,0.62,228453,0.648,0.00396,B,0.103,-5.444,Major,0.0333,126.285,44655,0.251
Closer,R&B,Goapele,2UXEwIOtNGUUgGdXnds8V7,2017,56,0.462,0.714,229693,0.436,0.0117,C#,0.107,-6.471,Major,0.0342,93.025,44655,0.372
The Cure,Children’s Music,Unspoken,39rJM0PvYhYheKdoPj7mSs,2017,56,0.000695,0.614,209107,0.796,1.63E-06,C#,0.066,-4.918,Major,0.0417,93.936,44655,0.556
Messin' Around,Hip-Hop,Pitbull,2moTY9zKAZkRsODU4TUXY6,2017,56,0.0157,0.576,223265,0.807,0,D,0.0338,-4.602,Major,0.0454,158.002,44655,0.765
Paris,Indie,Magic Man,4EaO2XR7gWaHq8DW7nu1iY,2017,56,0.0876,0.472,232747,0.881,0,D,0.0698,-5.252,Major,0.0524,178.858,44655,0.502
Closer,Soul,Goapele,2UXEwIOtNGUUgGdXnds8V7,2017,56,0.462,0.714,229693,0.436,0.0117,C#,0.107,-6.471,Major,0.0342,93.025,44655,0.372
Stay,Soundtrack,Hans Zimmer,3yt6lebWxZqZQTdtYmmLvN,2017,56,0.00619,0.149,412424,0.0482,0.904,F,0.124,-15.953,Major,0.0474,105.333,44656,0.0224
Paris,Rock,Magic Man,4EaO2XR7gWaHq8DW7nu1iY,2017,56,0.0876,0.472,232747,0.881,0,D,0.0698,-5.252,Major,0.0524,178.858,44655,0.502
Lust for Life (with The Weeknd),Dance,Lana Del Rey,5hzey1kBGjy3B8tDGcyRTY,2017,55,0.564,0.503,264011,0.675,0.00213,C,0.358,-8.613,Minor,0.0583,99.915,44655,0.286
Stay,Dance,Miley Cyrus,0Ohi2pjBS1yak2BSgJRaIs,2017,55,0.252,0.581,261907,0.721,0,C,0.119,-4.739,Major,0.0362,129.956,44655,0.38
Messin' Around,Dance,Pitbull,2moTY9zKAZkRsODU4TUXY6,2017,55,0.0157,0.576,223265,0.807,0,D,0.0338,-4.602,Major,0.0454,158.002,44655,0.765
Stay,R&B,Mac Ayres,4mIneE97TsDiTsoQkFSDrX,2017,55,0.589,0.679,268657,0.27,0,D,0.0621,-10.649,Major,0.0454,120.608,44654,0.415
Stay,Indie,Mac Ayres,4mIneE97TsDiTsoQkFSDrX,2017,55,0.589,0.679,268657,0.27,0,D,0.0621,-10.649,Major,0.0454,120.608,44654,0.415
Love,Dance,Musiq Soulchild,6uSa5iCMwPr10Ftpz8w09b,2017,54,0.369,0.463,304667,0.395,0,F#,0.107,-9.944,Minor,0.055,98.656,44655,0.351
Slow Hands,Dance,Interpol,0mF7YNgURDkBQaxa9YRc47,2017,54,0.000371,0.243,183973,0.969,0.6,B,0.364,-3.134,Minor,0.0509,141.934,44655,0.68
Influence,Dance,Tove Lo,6IFwG4pnVPcpwX4kXFUbsV,2017,54,0.0993,0.768,224507,0.593,0.000184,F,0.105,-9.643,Minor,0.0463,104.954,44655,0.329
First Time,Folk,Vance Joy,6OFKVE2HZdK3n2tbTDMhn3,2017,54,0.313,0.639,224627,0.894,4.30E-06,C,0.168,-7.184,Major,0.142,116.009,44655,0.39
Stay,Folk,Sharon Van Etten,6AzPr8gQIWHjPxTnfVi74v,2017,54,0.601,0.553,240840,0.511,0.466,G,0.0625,-8.925,Major,0.0342,141.972,44655,0.0533
Malibu,Folk,Sharon Van Etten,24Y1HxvYn5CBA7H0de26Ll,2017,54,0.151,0.465,203453,0.485,0.0507,C,0.0848,-8.411,Major,0.029,116.53,44655,0.133
Love,R&B,Musiq Soulchild,6uSa5iCMwPr10Ftpz8w09b,2017,54,0.369,0.463,304667,0.395,0,F#,0.107,-9.944,Minor,0.055,98.656,44655,0.351
Stay,R&B,Jodeci,0JukF7Yf5qF10ntu6lpJ5I,2017,54,0.0688,0.667,312040,0.374,0,G,0.469,-13.587,Minor,0.0385,129.935,44655,0.603
Influence,R&B,Tove Lo,6IFwG4pnVPcpwX4kXFUbsV,2017,54,0.0993,0.768,224507,0.593,0.000184,F,0.105,-9.643,Minor,0.0463,104.954,44655,0.329
My Way,Hip-Hop,Comethazine,2H085xswEodaJDr89Zr39Q,2017,54,0.0151,0.885,102857,0.466,0,C#,0.149,-9.369,Major,0.46,139.966,44655,0.36
Love,Hip-Hop,Musiq Soulchild,6uSa5iCMwPr10Ftpz8w09b,2017,54,0.369,0.463,304667,0.395,0,F#,0.107,-9.944,Minor,0.055,98.656,44655,0.351
Stay,Hip-Hop,Jodeci,0JukF7Yf5qF10ntu6lpJ5I,2017,54,0.0688,0.667,312040,0.374,0,G,0.469,-13.587,Minor,0.0385,129.935,44655,0.603
First Time,Indie,Vance Joy,6OFKVE2HZdK3n2tbTDMhn3,2017,54,0.313,0.639,224627,0.894,4.30E-06,C,0.168,-7.184,Major,0.142,116.009,44655,0.39
Love,Children’s Music,Musiq Soulchild,6uSa5iCMwPr10Ftpz8w09b,2017,54,0.369,0.463,304667,0.395,0,F#,0.107,-9.944,Minor,0.055,98.656,44655,0.351
Stay,Children’s Music,Mac Ayres,4mIneE97TsDiTsoQkFSDrX,2017,54,0.589,0.679,268657,0.27,0,D,0.0621,-10.649,Major,0.0454,120.608,44654,0.415
Slow Hands,Children’s Music,Interpol,0mF7YNgURDkBQaxa9YRc47,2017,54,0.000371,0.243,183973,0.969,0.6,B,0.364,-3.134,Minor,0.0509,141.934,44655,0.68
Stay,Rap,Jodeci,0JukF7Yf5qF10ntu6lpJ5I,2017,54,0.0688,0.667,312040,0.374,0,G,0.469,-13.587,Minor,0.0385,129.935,44655,0.603
Angel,Reggae,Sticky Fingers,4oGoAGsNrgYwfIpIpX9OXe,2017,54,0.00235,0.546,237337,0.713,0.00445,C,0.224,-4.389,Major,0.0255,102.044,44655,0.458
Stay,Indie,Sharon Van Etten,6AzPr8gQIWHjPxTnfVi74v,2017,54,0.601,0.553,240840,0.511,0.466,G,0.0625,-8.925,Major,0.0342,141.972,44655,0.0533
Malibu,Indie,Sharon Van Etten,24Y1HxvYn5CBA7H0de26Ll,2017,54,0.151,0.465,203453,0.485,0.0507,C,0.0848,-8.411,Major,0.029,116.53,44655,0.133
Slow Hands,Indie,Interpol,0mF7YNgURDkBQaxa9YRc47,2017,54,0.000371,0.243,183973,0.969,0.6,B,0.364,-3.134,Minor,0.0509,141.934,44655,0.68
First Time,Rock,Vance Joy,6OFKVE2HZdK3n2tbTDMhn3,2017,54,0.313,0.639,224627,0.894,4.30E-06,C,0.168,-7.184,Major,0.142,116.009,44655,0.39
Love,Soul,Musiq Soulchild,6uSa5iCMwPr10Ftpz8w09b,2017,54,0.369,0.463,304667,0.395,0,F#,0.107,-9.944,Minor,0.055,98.656,44655,0.351
Stay,Soul,Jodeci,0JukF7Yf5qF10ntu6lpJ5I,2017,54,0.0688,0.667,312040,0.374,0,G,0.469,-13.587,Minor,0.0385,129.935,44655,0.603
Closer,World,Bethel Music,1C4p7axHOmDCB5mZIYhuqT,2017,54,0.0598,0.321,413573,0.559,0.000159,E,0.102,-8.321,Major,0.0305,140.103,44655,0.0821
Paris,Alternative,The 1975,59RNdFA4oFNIvTIvaBxqgQ,2017,53,0.511,0.789,293067,0.668,0.00217,G#,0.0659,-6.568,Major,0.0357,117.007,44655,0.832
Tired,Alternative,Stone Sour,1q9ru9Wx2Q9Ez8irkGcyFa,2017,53,0.000606,0.312,251840,0.934,6.76E-05,D#,0.115,-3.793,Minor,0.0683,201.991,44655,0.471
Stay,Dance,Jodeci,0JukF7Yf5qF10ntu6lpJ5I,2017,53,0.0688,0.667,312040,0.374,0,G,0.469,-13.587,Minor,0.0385,129.935,44655,0.603
My Way,Dance,Usher,5PIveStlGgjVL54GpVcqxr,2017,53,0.0105,0.815,214853,0.521,0,F,0.0509,-8.178,Minor,0.136,90.079,44655,0.887
Angel,Dance,Akon,6LBcHFbzmKSgGjZapRE2B5,2017,53,0.0897,0.567,215227,0.851,0,D,0.22,-2.465,Major,0.0322,125.887,44655,0.361
Angel,R&B,Anita Baker,4R71PteUPOtFa3yEz0q8Z5,2017,53,0.705,0.625,300707,0.373,4.95E-05,A,0.0699,-12.718,Minor,0.0315,81.034,44655,0.486
The Cure,R&B,Jadu Heart,50F69bMtzUSD8aYh8qVHXd,2017,53,0.171,0.763,238000,0.652,0.196,G#,0.0923,-6.606,Minor,0.0391,130.024,44655,0.18
My Way,R&B,Usher,5PIveStlGgjVL54GpVcqxr,2017,53,0.0105,0.815,214853,0.521,0,F,0.0509,-8.178,Minor,0.136,90.079,44655,0.887
Angel,R&B,Akon,6LBcHFbzmKSgGjZapRE2B5,2017,53,0.0897,0.567,215227,0.851,0,D,0.22,-2.465,Major,0.0322,125.887,44655,0.361
My Way,Hip-Hop,Usher,5PIveStlGgjVL54GpVcqxr,2017,53,0.0105,0.815,214853,0.521,0,F,0.0509,-8.178,Minor,0.136,90.079,44655,0.887
Closer,Indie,POWERS,2JdzcxKSk7raYujsLYUXvi,2017,53,0.0294,0.793,214907,0.612,2.67E-05,A#,0.278,-6.189,Major,0.0414,113.992,44655,0.852
The Cure,Children’s Music,Jadu Heart,50F69bMtzUSD8aYh8qVHXd,2017,53,0.171,0.763,238000,0.652,0.196,G#,0.0923,-6.606,Minor,0.0391,130.024,44655,0.18
The Cure,Indie,Jadu Heart,50F69bMtzUSD8aYh8qVHXd,2017,53,0.171,0.763,238000,0.652,0.196,G#,0.0923,-6.606,Minor,0.0391,130.024,44655,0.18
Angel,Jazz,Anita Baker,4R71PteUPOtFa3yEz0q8Z5,2017,53,0.705,0.625,300707,0.373,4.95E-05,A,0.0699,-12.718,Minor,0.0315,81.034,44655,0.486
Angel,Soul,Anita Baker,4R71PteUPOtFa3yEz0q8Z5,2017,53,0.705,0.625,300707,0.373,4.95E-05,A,0.0699,-12.718,Minor,0.0315,81.034,44655,0.486
Tired,Country,Kolby Cooper,0FO6xfZr2UCCvXk3hK5JnQ,2017,53,0.00676,0.49,248971,0.825,0,E,0.326,-3.767,Major,0.0446,124.061,44655,0.508
The Cure,Soul,Jadu Heart,50F69bMtzUSD8aYh8qVHXd,2017,53,0.171,0.763,238000,0.652,0.196,G#,0.0923,-6.606,Minor,0.0391,130.024,44655,0.18
Greenlight (feat. Flo Rida & LunchMoney Lewis),Dance,Pitbull,3lJA6dGqvaKtVxqHbTtQiQ,2017,52,0.279,0.696,245360,0.832,0,C#,0.358,-5.603,Minor,0.269,115.067,44655,0.632
Paris,Soundtrack,Craig Armstrong,71nvxYj5NPh34EQs8L3IDE,2017,52,0.81,0.065,206173,0.141,0.86,B,0.388,-18.029,Major,0.0473,72.573,44654,0.0369
Stay,Alternative,Mac Ayres,4mIneE97TsDiTsoQkFSDrX,2017,51,0.589,0.679,268657,0.27,0,D,0.0621,-10.649,Major,0.0454,120.608,44654,0.415
Slow Hands,Alternative,Interpol,0mF7YNgURDkBQaxa9YRc47,2017,51,0.000371,0.243,183973,0.969,0.6,B,0.364,-3.134,Minor,0.0509,141.934,44655,0.68
Mercy,R&B,Jacob Banks,1ohlbpNCsuqstbqsezNdUI,2017,51,0.892,0.4,191432,0.634,8.85E-06,G#,0.072,-5.126,Minor,0.102,122.544,44655,0.45
Stay,Children’s Music,Black Stone Cherry,48777AboKgh2UsZbR21bDC,2017,50,0.0285,0.423,202320,0.872,0,D#,0.122,-3.199,Major,0.0498,141.855,44655,0.493
Closer,Children’s Music,Seaway,0yvSxwhKR9EnW9dfb6IjKQ,2017,50,0.00799,0.594,252960,0.516,1.13E-05,G#,0.0987,-8.878,Major,0.0242,98.013,44655,0.726
Angel,Country,Florida Georgia Line,4FHMYgQiGlji1CcYCCHzOT,2017,50,0.0525,0.411,210307,0.964,0.00108,E,0.409,-3.709,Minor,0.0498,162.012,44655,0.483
Tired,Soul,Adele,1Qty7XPZGiWu2MtVDQvZvo,2017,50,0.184,0.666,258853,0.665,0.000556,B,0.0939,-6.289,Major,0.0968,194.081,44655,0.56
Closer,Soul,Elderbrook,4LKeqetwwD5v72sSrMv72X,2017,50,0.537,0.761,244149,0.465,0.631,D,0.063,-10.068,Minor,0.061,120.04,44655,0.222
Angel,R&B,Amanda Perez,2T4rXDppGlcy2lLuF4IyHq,2017,49,0.506,0.638,218760,0.54,0,C,0.157,-6.849,Major,0.0473,143.772,44655,0.352
Let Me Love You,R&B,William Singe,5coh8S0j1xbntPrSCKVO19,2017,49,0.258,0.588,199200,0.54,4.38E-06,C,0.112,-10.485,Minor,0.308,99.926,44655,0.0873
There For You,Reggae,Damian Marley,2iQzGiBMP2V6F3his5xnxH,2017,49,0.326,0.598,281347,0.632,0,A#,0.0724,-6.041,Minor,0.173,137.769,44655,0.736
Stay,Soul,Riz La Vie,6Yx7XlialfM3sY4zeSORoA,2017,49,0.813,0.777,230244,0.542,0.00013,C,0.0841,-8.287,Major,0.0353,122.965,44655,0.419
Closer,Country,Kane Brown,5HCDvV2FTopwOCQPf7WDls,2017,49,0.0699,0.464,181375,0.837,1.14E-05,D,0.457,-3.807,Minor,0.0533,147.939,44655,0.673
Let Me Love You,Country,Chris Lane,7eq2eRzA0dOdGBUzaSDrkc,2017,49,0.304,0.443,260453,0.843,1.13E-06,F#,0.169,-4.314,Minor,0.0509,181.936,44655,0.554
Stay,Country,Ryan Kinder,3UWV2BeNlQ9J3JDqW1zGFT,2017,49,0.418,0.522,217227,0.434,0,E,0.109,-7.977,Major,0.0321,127.477,44655,0.172
Closer,Folk,Joshua Radin,5QdS1gpcwIcGzLMcePAg7s,2017,48,0.376,0.546,172880,0.372,0.0493,D#,0.123,-14.559,Major,0.029,135.083,44655,0.594
Mama,Children’s Music,Aaron Lewis,0xPJDwzmCgYjWVqOAwpbtY,2017,48,0.338,0.654,304853,0.42,0,D#,0.131,-6.54,Major,0.0267,123.92,44655,0.173
Closer,Reggae,Six60,3K50lLM2e4TBDoFiquQlGF,2017,48,0.279,0.527,196869,0.732,2.34E-05,C,0.154,-6.446,Major,0.198,91.453,44652,0.656
Stay,Indie,The Hails,6pcUM78WIkEfPzsWPIqG3l,2017,48,0.00415,0.665,159213,0.721,0.00095,A,0.127,-4.082,Major,0.0269,127.031,44655,0.65
Mama,Country,Aaron Lewis,0xPJDwzmCgYjWVqOAwpbtY,2017,48,0.338,0.654,304853,0.42,0,D#,0.131,-6.54,Major,0.0267,123.92,44655,0.173
The Cure,Alternative,Unspoken,39rJM0PvYhYheKdoPj7mSs,2017,47,0.000695,0.614,209107,0.796,1.63E-06,C#,0.066,-4.918,Major,0.0417,93.936,44655,0.556
Stay,Alternative,Black Stone Cherry,48777AboKgh2UsZbR21bDC,2017,47,0.0285,0.423,202320,0.872,0,D#,0.122,-3.199,Major,0.0498,141.855,44655,0.493
Paris,Alternative,Nakala,0r0K2zyk5vwNWvWcaRxHpE,2017,47,0.343,0.676,202031,0.465,0,B,0.0711,-12.193,Minor,0.0773,127.911,44655,0.362
Stay,Dance,Ne-Yo,6tVUf0iGHpxmAWwp11I9eP,2017,47,0.00819,0.651,232227,0.645,0,C#,0.0919,-6.741,Major,0.223,96.394,44655,0.655
Free Me,R&B,Joss Stone,0AI74BqRFKHcQzAHAaqFL0,2017,47,0.0257,0.744,233040,0.615,2.73E-05,D,0.0672,-5.122,Major,0.294,166.836,44655,0.567
Stay,R&B,Ne-Yo,6tVUf0iGHpxmAWwp11I9eP,2017,47,0.00819,0.651,232227,0.645,0,C#,0.0919,-6.741,Major,0.223,96.394,44655,0.655
The Greatest,R&B,Raleigh Ritchie,7gfGbXFSuYGLnXqN0XtB94,2017,47,0.139,0.732,227373,0.75,0,G#,0.157,-6.524,Major,0.201,127.894,44655,0.798
First Time,Children’s Music,Lifehouse,40Fp6pxcS9l08kL1R50mR4,2017,47,2.41E-05,0.442,203640,0.952,0,D#,0.205,-2.214,Major,0.0541,130.682,44655,0.505
Mama,Reggae,Christopher Martin,1dTCwGjVspJIpA318cquIy,2017,47,0.412,0.667,205714,0.697,0,D#,0.038,-5.147,Minor,0.106,83.904,44655,0.765
Free Me,Soul,Joss Stone,0AI74BqRFKHcQzAHAaqFL0,2017,47,0.0257,0.744,233040,0.615,2.73E-05,D,0.0672,-5.122,Major,0.294,166.836,44655,0.567
Stay,Indie,The Aces,0FixIGw105Qpuv9jqvYijj,2017,46,0.0662,0.732,205027,0.844,0,F,0.18,-3.572,Major,0.0384,100.009,44655,0.757
Paris,Jazz,Maple Syrup,2W8hWeckezXpUoLUOs1CzI,2017,46,0.526,0.784,183740,0.445,0.859,D,0.0933,-14.511,Major,0.0895,88.011,44655,0.652
Stay,Dance,The Aces,0FixIGw105Qpuv9jqvYijj,2017,45,0.0662,0.732,205027,0.844,0,F,0.18,-3.572,Major,0.0384,100.009,44655,0.757
Closer,Folk,Nick Wilson,5HfhfZxDRtrQkM5u0275Tw,2017,45,0.783,0.59,322480,0.128,0,E,0.109,-12.205,Major,0.0329,123.7,44655,0.164
Stay,Folk,Sara Bareilles,24xqELXbmKDFLKkR3271jb,2017,45,0.589,0.262,262613,0.341,0.00154,D,0.14,-8.496,Major,0.031,99.913,44654,0.181
Bodak Yellow,R&B,Melii,2LaCih9cMYfPsaiJamVqWQ,2017,45,0.186,0.919,177540,0.571,4.81E-06,C,0.104,-7.722,Major,0.087,125.045,44655,0.23
The Greatest,R&B,We Are KING,1oiD5zGVKxlMNCxSUXGL9g,2017,45,0.00904,0.601,195424,0.822,0.0159,F,0.0617,-5.407,Minor,0.0352,167.927,44655,0.955
There For You,Children’s Music,Flyleaf,6SZ6G5c4Ldmv2azhhPKY00,2017,45,0.0179,0.398,167827,0.616,0,G,0.116,-5.241,Major,0.0306,160.01,44654,0.21
Closer,Indie,Nick Wilson,5HfhfZxDRtrQkM5u0275Tw,2017,45,0.783,0.59,322480,0.128,0,E,0.109,-12.205,Major,0.0329,123.7,44655,0.164
Closer,Reggaeton,Natti Natasha,2b8u8DU7gryR3h7SmHTEet,2017,45,0.00334,0.592,186960,0.822,0.00107,C,0.218,-5.752,Major,0.0428,172.048,44655,0.898
First Time,Country,Kelsea Ballerini,3uiB5hMSHEqZVI0xcAg5tW,2017,44,0.59,0.539,240707,0.686,0,D#,0.278,-5.709,Major,0.056,147.85,44655,0.438
The Greatest,Country,Kenny Rogers,1cMuYYrCZUA3bnKru2wOGR,2017,44,0.63,0.679,188133,0.219,0,D#,0.104,-14.131,Major,0.0324,87.107,44655,0.366
Closer,Alternative,Seaway,2Mfg9VKNW2txe2gNjIi1Az,2017,44,0.077,0.613,252604,0.585,0.00015,G#,0.115,-6.693,Major,0.0251,97.999,44655,0.644
Stay,R&B,Surfaces,6s3ZmhL1whxvigDvWMygvo,2017,44,0.161,0.708,231000,0.458,9.30E-06,D#,0.103,-8.67,Major,0.0368,120.019,44655,0.461
Stay,R&B,Tyrese,7m24jIM7r9LuzILUqO3zrA,2017,44,0.0945,0.335,229320,0.398,0,E,0.265,-8.284,Minor,0.0399,79.884,44655,0.162
Stay,R&B,B.O.,3oQJA4f7NzcudBpcOwqhHE,2017,44,0.376,0.736,213063,0.462,0,C#,0.0813,-6.577,Major,0.0267,109.978,44655,0.606
First Time,Jazz,Kelsea Ballerini,3uiB5hMSHEqZVI0xcAg5tW,2017,44,0.59,0.539,240707,0.686,0,D#,0.278,-5.709,Major,0.056,147.85,44655,0.438
Closer,Jazz,Alfa Mist,0Xe7rApy8hQUDLlT1IzY1T,2017,44,0.463,0.727,274687,0.392,0.0133,G,0.11,-12.394,Major,0.166,92.121,44655,0.462
Mercy,World,Mosaic MSC,4jkrOgo6TPra4A1uKxrIkS,2017,44,0.341,0.523,232240,0.455,2.02E-05,F,0.199,-10.094,Major,0.0298,136.08,44655,0.125
First Time,Soul,Macy Gray,2Um1CzJYNjxvNZZWHiMXtA,2017,44,0.888,0.494,251000,0.0644,0,G,0.112,-19.065,Major,0.0409,115.089,44655,0.0958
Stay,Soul,Surfaces,6s3ZmhL1whxvigDvWMygvo,2017,44,0.161,0.708,231000,0.458,9.30E-06,D#,0.103,-8.67,Major,0.0368,120.019,44655,0.461
